Region,Subject,Session,Neuron,State,FR
Visual,39,39.1,1757,Moving,0.01104317767
Visual,39,39.1,1758,SWD,0.2505966587
Visual,39,39.1,1758,Still,0.2467645736
Visual,39,39.1,1758,Moving,0.08696502419
Visual,39,39.1,1759,SWD,4.329355609
Visual,39,39.1,1759,Still,7.657082257
Visual,39,39.1,1759,Moving,3.711888096
Visual,39,39.1,1760,SWD,0.1169451074
Visual,39,39.1,1760,Still,0.2961816664
Visual,39,39.1,1760,Moving,0.1062905851
Hipp,39,39.1,1761,SWD,21.33174224
Hipp,39,39.1,1761,Still,21.34208716
Hipp,39,39.1,1761,Moving,30.95954861
Hipp,39,39.1,1762,SWD,1.412887828
Hipp,39,39.1,1762,Still,1.106750344
Hipp,39,39.1,1762,Moving,0.3437189051
Hipp,39,39.1,1763,SWD,1.121718377
Hipp,39,39.1,1763,Still,1.47834121
Hipp,39,39.1,1763,Moving,0.9717996353
Hipp,39,39.1,1764,SWD,8.522673031
Hipp,39,39.1,1764,Still,5.567766082
Hipp,39,39.1,1764,Moving,2.73042568
Hipp,39,39.1,1765,SWD,4.171837709
Hipp,39,39.1,1765,Still,4.055410509
Hipp,39,39.1,1765,Moving,4.912833668
Visual,39,39.1,1766,SWD,1.446300716
Visual,39,39.1,1766,Still,1.295112899
Visual,39,39.1,1766,Moving,2.134094086
Visual,39,39.1,1767,SWD,0.6491646778
Visual,39,39.1,1767,Still,0.5891544307
Visual,39,39.1,1767,Moving,0.5618216642
Visual,39,39.1,1768,SWD,1.403341289
Visual,39,39.1,1768,Still,1.049952776
Visual,39,39.1,1768,Moving,0.5383549116
Hipp,39,39.2,1769,SWD,18.80340653
Hipp,39,39.2,1769,Still,16.99916666
Hipp,39,39.2,1769,Moving,28.38265637
Hipp,39,39.2,1770,SWD,5.855150723
Hipp,39,39.2,1770,Still,4.614028641
Hipp,39,39.2,1770,Moving,10.38834383
Hipp,39,39.2,1771,SWD,0.5888181988
Hipp,39,39.2,1771,Still,4.227905022
Hipp,39,39.2,1771,Moving,13.79037456
Hipp,39,39.2,1772,SWD,7.635966739
Hipp,39,39.2,1772,Still,6.727575844
Hipp,39,39.2,1772,Moving,9.592511644
Visual,39,39.2,1773,SWD,2.444313596
Visual,39,39.2,1773,Still,2.406179729
Visual,39,39.2,1773,Moving,2.545447992
Visual,39,39.2,1774,SWD,14.88991972
Visual,39,39.2,1774,Still,10.31482369
Visual,39,39.2,1774,Moving,30.46032513
Visual,39,39.2,1775,SWD,1.418908245
Visual,39,39.2,1775,Still,1.702024269
Visual,39,39.2,1775,Moving,5.078745874
Visual,39,39.2,1776,SWD,0.1292527753
Visual,39,39.2,1776,Still,0.2177856105
Visual,39,39.2,1776,Moving,0.04252538411
Visual,39,39.2,1777,SWD,0.2283465698
Visual,39,39.2,1777,Still,0.5358174511
Visual,39,39.2,1777,Moving,0.1822516462
Visual,39,39.2,1778,SWD,0.860249027
Visual,39,39.2,1778,Still,1.896572209
Visual,39,39.2,1778,Moving,3.055752601
Hipp,39,39.2,1779,SWD,6.580402407
Hipp,39,39.2,1779,Still,9.542576452
Hipp,39,39.2,1779,Moving,15.86804333
Hipp,39,39.2,1780,SWD,6.522956729
Hipp,39,39.2,1780,Still,7.149636791
Hipp,39,39.2,1780,Moving,14.27637895
Hipp,39,39.2,1781,SWD,4.101621404
Hipp,39,39.2,1781,Still,5.911825524
Hipp,39,39.2,1781,Moving,12.86696622
Hipp,39,39.2,1782,SWD,3.392167282
Hipp,39,39.2,1782,Still,1.970068097
Hipp,39,39.2,1782,Moving,5.765227074
Visual,39,39.2,1783,SWD,3.952262642
Visual,39,39.2,1783,Still,3.892850236
Visual,39,39.2,1783,Moving,8.978931102
Visual,39,39.2,1784,SWD,1.54098031
Visual,39,39.2,1784,Still,1.678246187
Visual,39,39.2,1784,Moving,1.731390639
Visual,39,39.2,1785,SWD,2.022087863
Visual,39,39.2,1785,Still,2.441846851
Visual,39,39.2,1785,Moving,3.481006442
Visual,39,39.2,1786,SWD,2.83781649
Visual,39,39.2,1786,Still,3.39972525
Visual,39,39.2,1786,Moving,4.957244776
Visual,39,39.2,1787,SWD,0.8229093364
Visual,39,39.2,1787,Still,1.546385917
Visual,39,39.2,1787,Moving,3.019302272
Visual,39,39.2,1788,SWD,5.338139622
Visual,39,39.2,1788,Still,3.075748889
Visual,39,39.2,1788,Moving,12.15010975
Visual,39,39.2,1789,SWD,6.396576238
Visual,39,39.2,1789,Still,7.745710063
Visual,39,39.2,1789,Moving,7.721394743
Visual,39,39.2,1790,SWD,1.059872758
Visual,39,39.2,1790,Still,0.9273451802
Visual,39,39.2,1790,Moving,1.89541712
Visual,39,39.2,1791,SWD,1.148913559
Visual,39,39.2,1791,Still,2.054912615
Visual,39,39.2,1791,Moving,1.287911633
Visual,39,39.2,1792,SWD,0.498341256
Visual,39,39.2,1792,Still,0.774408883
Visual,39,39.2,1792,Moving,0.6743310909
Caudoputamen,40,40.1,1793,SWD,1.192737218
Caudoputamen,40,40.1,1793,Still,0.9414893708
Caudoputamen,40,40.1,1793,Moving,1.295421763
Caudoputamen,40,40.1,1794,SWD,3.771936489
Caudoputamen,40,40.1,1794,Still,0.8211644961
Caudoputamen,40,40.1,1794,Moving,2.19151891
Somatosensory,40,40.1,1795,SWD,1.504216364
Somatosensory,40,40.1,1795,Still,7.755978581
Somatosensory,40,40.1,1795,Moving,8.230112098
Somatosensory,40,40.1,1796,SWD,5.165995594
Somatosensory,40,40.1,1796,Still,1.895644518
Somatosensory,40,40.1,1796,Moving,0.9522356212
Somatosensory,40,40.1,1797,SWD,1.207931323
Somatosensory,40,40.1,1797,Still,4.60642221
Somatosensory,40,40.1,1797,Moving,4.741582601
Somatosensory,40,40.1,1798,SWD,0.1823292562
Somatosensory,40,40.1,1798,Still,0.123943668
Somatosensory,40,40.1,1798,Moving,0.6079902631
Somatosensory,40,40.1,1799,SWD,10.79541138
Somatosensory,40,40.1,1799,Still,9.521346543
Somatosensory,40,40.1,1799,Moving,10.60169781
Somatosensory,40,40.1,1800,SWD,6.176403555
Somatosensory,40,40.1,1800,Still,8.432692914
Somatosensory,40,40.1,1800,Moving,10.78600148
Somatosensory,40,40.1,1801,SWD,1.963838031
Somatosensory,40,40.1,1801,Still,6.107919833
Somatosensory,40,40.1,1801,Moving,8.253944469
Somatosensory,40,40.1,1802,SWD,8.014890223
Somatosensory,40,40.1,1802,Still,18.69800303
Somatosensory,40,40.1,1802,Moving,18.54635107
Somatosensory,40,40.1,1803,SWD,1.842285193
Somatosensory,40,40.1,1803,Still,1.896549216
Somatosensory,40,40.1,1803,Moving,1.115884568
Somatosensory,40,40.1,1804,SWD,2.5108258
Somatosensory,40,40.1,1804,Still,1.123936863
Somatosensory,40,40.1,1804,Moving,0.4591703468
Somatosensory,40,40.1,1805,SWD,1.116766695
Somatosensory,40,40.1,1805,Still,0.7044584146
Somatosensory,40,40.1,1805,Moving,0.3749626361
Somatosensory,40,40.1,1806,SWD,2.488034643
Somatosensory,40,40.1,1806,Still,2.490634437
Somatosensory,40,40.1,1806,Moving,2.32127293
Somatosensory,40,40.1,1807,SWD,0.1519410469
Somatosensory,40,40.1,1807,Still,0.2892018919
Somatosensory,40,40.1,1807,Moving,0.1816556274
Somatosensory,40,40.1,1808,SWD,0.1671351516
Somatosensory,40,40.1,1808,Still,0.392639065
Somatosensory,40,40.1,1808,Moving,0.1159842052
Somatosensory,40,40.1,1809,SWD,0.265896832
Somatosensory,40,40.1,1809,Still,0.1812412274
Somatosensory,40,40.1,1809,Moving,0.06408259742
Somatosensory,40,40.1,1810,SWD,0.2317100965
Somatosensory,40,40.1,1810,Still,0.3136287462
Somatosensory,40,40.1,1810,Moving,0.1392869679
Caudoputamen,40,40.1,1811,SWD,1.143356378
Caudoputamen,40,40.1,1811,Still,1.117905541
Caudoputamen,40,40.1,1811,Moving,0.6726024688
Caudoputamen,40,40.1,1812,SWD,18.05059637
Caudoputamen,40,40.1,1812,Still,15.65731202
Caudoputamen,40,40.1,1812,Moving,29.84766137
Caudoputamen,40,40.1,1813,SWD,6.525867963
Caudoputamen,40,40.1,1813,Still,9.470381871
Caudoputamen,40,40.1,1813,Moving,15.58319295
Caudoputamen,40,40.1,1814,SWD,0.8432728101
Caudoputamen,40,40.1,1814,Still,0.05247250177
Caudoputamen,40,40.1,1814,Moving,0.1212802877
Caudoputamen,40,40.1,1815,SWD,1.663754463
Caudoputamen,40,40.1,1815,Still,1.012055839
Caudoputamen,40,40.1,1815,Moving,2.576014495
Caudoputamen,40,40.1,1816,SWD,7.038668996
Caudoputamen,40,40.1,1816,Still,7.588307828
Caudoputamen,40,40.1,1816,Moving,3.088675274
Caudoputamen,40,40.1,1817,SWD,0.3456658816
Caudoputamen,40,40.1,1817,Still,1.346492646
Caudoputamen,40,40.1,1817,Moving,1.678328522
Somatosensory,40,40.1,1818,SWD,0.7445111297
Somatosensory,40,40.1,1818,Still,1.982797121
Somatosensory,40,40.1,1818,Moving,3.767633042
Caudoputamen,40,40.1,1819,SWD,0.01899263086
Caudoputamen,40,40.1,1819,Still,0.1547034104
Caudoputamen,40,40.1,1819,Moving,0.03548375229
Somatosensory,40,40.1,1820,SWD,0.5697789258
Somatosensory,40,40.1,1820,Still,2.511140932
Somatosensory,40,40.1,1820,Moving,1.579291781
Somatosensory,40,40.1,1821,SWD,1.489022259
Somatosensory,40,40.1,1821,Still,2.292807074
Somatosensory,40,40.1,1821,Moving,0.581509851
Somatosensory,40,40.1,1822,SWD,9.933145939
Somatosensory,40,40.1,1822,Still,10.13322416
Somatosensory,40,40.1,1822,Moving,10.60010899
Somatosensory,40,40.1,1823,SWD,3.255336929
Somatosensory,40,40.1,1823,Still,4.832898353
Somatosensory,40,40.1,1823,Moving,9.264966605
Somatosensory,40,40.1,1824,SWD,7.604649396
Somatosensory,40,40.1,1824,Still,11.8756731
Somatosensory,40,40.1,1824,Moving,15.18227951
Somatosensory,40,40.1,1825,SWD,0.6267568184
Somatosensory,40,40.1,1825,Still,1.388108768
Somatosensory,40,40.1,1825,Moving,2.04693586
Somatosensory,40,40.1,1826,SWD,1.063587328
Somatosensory,40,40.1,1826,Still,2.052458891
Somatosensory,40,40.1,1826,Moving,3.859784876
Somatosensory,40,40.1,1827,SWD,6.195396186
Somatosensory,40,40.1,1827,Still,15.8665989
Somatosensory,40,40.1,1827,Moving,22.86265825
Somatosensory,40,40.1,1828,SWD,4.345513941
Somatosensory,40,40.1,1828,Still,4.420054359
Somatosensory,40,40.1,1828,Moving,5.015919671
Somatosensory,40,40.1,1829,SWD,12.26164248
Somatosensory,40,40.1,1829,Still,16.77370973
Somatosensory,40,40.1,1829,Moving,23.91816748
Somatosensory,40,40.1,1830,SWD,2.601990428
Somatosensory,40,40.1,1830,Still,4.43000604
Somatosensory,40,40.1,1830,Moving,2.968983811
Somatosensory,40,40.1,1831,SWD,1.15095343
Somatosensory,40,40.1,1831,Still,2.122422227
Somatosensory,40,40.1,1831,Moving,2.262486415
Somatosensory,40,40.1,1832,SWD,4.413887412
Somatosensory,40,40.1,1832,Still,3.800034453
Somatosensory,40,40.1,1832,Moving,5.13667035
Somatosensory,40,40.1,1833,SWD,0.110157259
Somatosensory,40,40.1,1833,Still,1.490942809
Somatosensory,40,40.1,1833,Moving,2.29691095
Somatosensory,40,40.1,1834,SWD,0.6609435539
Somatosensory,40,40.1,1834,Still,3.219821272
Somatosensory,40,40.1,1834,Moving,3.358775478
Somatosensory,40,40.1,1835,SWD,0.3152776723
Somatosensory,40,40.1,1835,Still,0.4683321566
Somatosensory,40,40.1,1835,Moving,0.04395748418
Somatosensory,40,40.1,1836,SWD,0.2734938844
Somatosensory,40,40.1,1836,Still,0.283472136
Somatosensory,40,40.1,1836,Moving,1.122239867
Somatosensory,40,40.1,1837,SWD,1.435842893
Somatosensory,40,40.1,1837,Still,1.030149805
Somatosensory,40,40.1,1837,Moving,0.7546917465
Somatosensory,40,40.1,1838,SWD,1.785307301
Somatosensory,40,40.1,1838,Still,4.290682501
Somatosensory,40,40.1,1838,Moving,8.727943847
Somatosensory,40,40.1,1839,SWD,0.2051204133
Somatosensory,40,40.1,1839,Still,1.385093107
Somatosensory,40,40.1,1839,Moving,0.6996124892
Somatosensory,40,40.1,1840,SWD,2.48043759
Somatosensory,40,40.1,1840,Still,2.080806105
Somatosensory,40,40.1,1840,Moving,2.213232848
Somatosensory,40,40.1,1841,SWD,1.340879739
Somatosensory,40,40.1,1841,Still,1.700229684
Somatosensory,40,40.1,1841,Moving,1.057098053
Somatosensory,40,40.1,1842,SWD,6.620831118
Somatosensory,40,40.1,1842,Still,5.091340502
Somatosensory,40,40.1,1842,Moving,6.741383327
Somatosensory,40,40.1,1843,SWD,0.6609435539
Somatosensory,40,40.1,1843,Still,1.686357643
Somatosensory,40,40.1,1843,Moving,0.8998044051
Caudoputamen,40,40.1,1844,SWD,2.309503912
Caudoputamen,40,40.1,1844,Still,0.6049416009
Caudoputamen,40,40.1,1844,Moving,2.780443276
Caudoputamen,40,40.1,1845,SWD,1.496619312
Caudoputamen,40,40.1,1845,Still,0.5967993161
Caudoputamen,40,40.1,1845,Moving,1.826618831
Caudoputamen,40,40.2,1846,SWD,1.197699852
Caudoputamen,40,40.2,1846,Still,0.1834901382
Caudoputamen,40,40.2,1846,Moving,0.8894910674
Caudoputamen,40,40.2,1847,SWD,3.122133634
Caudoputamen,40,40.2,1847,Still,4.490679698
Caudoputamen,40,40.2,1847,Moving,3.962278391
Caudoputamen,40,40.2,1848,SWD,1.712763706
Caudoputamen,40,40.2,1848,Still,2.783003744
Caudoputamen,40,40.2,1848,Moving,6.159051785
Caudoputamen,40,40.2,1849,SWD,1.589289494
Caudoputamen,40,40.2,1849,Still,2.25394751
Caudoputamen,40,40.2,1849,Moving,4.218344001
Caudoputamen,40,40.2,1850,SWD,5.173569463
Caudoputamen,40,40.2,1850,Still,5.813320283
Caudoputamen,40,40.2,1850,Moving,17.6280957
Caudoputamen,40,40.2,1851,SWD,0.2592958442
Caudoputamen,40,40.2,1851,Still,0.5714647096
Caudoputamen,40,40.2,1851,Moving,0.02695427477
Caudoputamen,40,40.2,1852,SWD,0.453326748
Caudoputamen,40,40.2,1852,Still,1.855685734
Caudoputamen,40,40.2,1852,Moving,1.846367822
Caudoputamen,40,40.2,1853,SWD,0.407464898
Caudoputamen,40,40.2,1853,Still,0.6359171952
Caudoputamen,40,40.2,1853,Moving,0.1212942365
Caudoputamen,40,40.2,1854,SWD,0.3051576942
Caudoputamen,40,40.2,1854,Still,1.083095678
Caudoputamen,40,40.2,1854,Moving,0.4851769458
Somatosensory,40,40.2,1855,SWD,0.03351442884
Somatosensory,40,40.2,1855,Still,0.2147716377
Somatosensory,40,40.2,1855,Moving,0.06738568692
Somatosensory,40,40.2,1856,SWD,2.758766669
Somatosensory,40,40.2,1856,Still,0.9113623455
Somatosensory,40,40.2,1856,Moving,0.4716998084
Somatosensory,40,40.2,1857,SWD,12.606717
Somatosensory,40,40.2,1857,Still,18.2946386
Somatosensory,40,40.2,1857,Moving,16.67121894
Somatosensory,40,40.2,1858,SWD,1.388202921
Somatosensory,40,40.2,1858,Still,2.765368536
Somatosensory,40,40.2,1858,Moving,2.075479157
Somatosensory,40,40.2,1859,SWD,10.79693784
Somatosensory,40,40.2,1859,Still,14.38214178
Somatosensory,40,40.2,1859,Moving,6.738568692
Somatosensory,40,40.2,1860,SWD,5.939109575
Somatosensory,40,40.2,1860,Still,6.719434054
Somatosensory,40,40.2,1860,Moving,7.668491172
Somatosensory,40,40.2,1861,SWD,3.651308827
Somatosensory,40,40.2,1861,Still,3.36559543
Somatosensory,40,40.2,1861,Moving,2.830198851
Somatosensory,40,40.2,1862,SWD,1.860932759
Somatosensory,40,40.2,1862,Still,2.466619718
Somatosensory,40,40.2,1862,Moving,0.8894910674
Somatosensory,40,40.2,1863,SWD,1.846821421
Somatosensory,40,40.2,1863,Still,4.561010586
Somatosensory,40,40.2,1863,Moving,1.037739579
Somatosensory,40,40.2,1864,SWD,0.407464898
Somatosensory,40,40.2,1864,Still,0.3180635691
Somatosensory,40,40.2,1864,Moving,0.175202786
Caudoputamen,40,40.2,1865,SWD,0.5573978692
Caudoputamen,40,40.2,1865,Still,0.1098001628
Caudoputamen,40,40.2,1865,Moving,0.01347713738
Caudoputamen,40,40.2,1866,SWD,1.185352431
Caudoputamen,40,40.2,1866,Still,0.200915403
Caudoputamen,40,40.2,1866,Moving,0.3369284346
Caudoputamen,40,40.2,1867,SWD,8.911310238
Caudoputamen,40,40.2,1867,Still,13.453984
Caudoputamen,40,40.2,1867,Moving,10.26957869
Caudoputamen,40,40.2,1868,SWD,5.529880759
Caudoputamen,40,40.2,1868,Still,7.452554835
Caudoputamen,40,40.2,1868,Moving,3.787075605
Caudoputamen,40,40.2,1869,SWD,0.3298525365
Caudoputamen,40,40.2,1869,Still,0.6686682954
Caudoputamen,40,40.2,1869,Moving,1.199465227
Caudoputamen,40,40.2,1870,SWD,2.996895506
Caudoputamen,40,40.2,1870,Still,4.759406674
Caudoputamen,40,40.2,1870,Moving,6.927248615
Caudoputamen,40,40.2,1871,SWD,2.95456149
Caudoputamen,40,40.2,1871,Still,3.56777049
Caudoputamen,40,40.2,1871,Moving,6.253391746
Caudoputamen,40,40.2,1872,SWD,0.1093628731
Caudoputamen,40,40.2,1872,Still,1.290519313
Caudoputamen,40,40.2,1872,Moving,0.6199483197
Caudoputamen,40,40.2,1873,SWD,8.809003034
Caudoputamen,40,40.2,1873,Still,11.18450071
Caudoputamen,40,40.2,1873,Moving,6.913771478
Caudoputamen,40,40.2,1874,SWD,0.3227968673
Caudoputamen,40,40.2,1874,Still,2.016711977
Caudoputamen,40,40.2,1874,Moving,1.428576563
Caudoputamen,40,40.2,1875,SWD,0.06350102307
Caudoputamen,40,40.2,1875,Still,0.2689369188
Caudoputamen,40,40.2,1875,Moving,0.4986540832
Caudoputamen,40,40.2,1876,SWD,0.3086855288
Caudoputamen,40,40.2,1876,Still,2.272212547
Caudoputamen,40,40.2,1876,Moving,6.576843043
Somatosensory,40,40.2,1877,SWD,0.01587525577
Somatosensory,40,40.2,1877,Still,0.1463302361
Somatosensory,40,40.2,1877,Moving,0
Somatosensory,40,40.2,1878,SWD,0.3421999577
Somatosensory,40,40.2,1878,Still,0.9621685394
Somatosensory,40,40.2,1878,Moving,0.3234512972
Somatosensory,40,40.2,1879,SWD,0.06350102307
Somatosensory,40,40.2,1879,Still,0.1030819884
Somatosensory,40,40.2,1879,Moving,0.05390854954
Somatosensory,40,40.2,1880,SWD,2.582374938
Somatosensory,40,40.2,1880,Still,1.227326485
Somatosensory,40,40.2,1880,Moving,0.2830198851
Somatosensory,40,40.2,1881,SWD,0.05644535384
Somatosensory,40,40.2,1881,Still,0.2869920125
Somatosensory,40,40.2,1881,Moving,0.0808628243
Somatosensory,40,40.2,1882,SWD,1.668665773
Somatosensory,40,40.2,1882,Still,3.960783693
Somatosensory,40,40.2,1882,Moving,4.811338046
Somatosensory,40,40.2,1883,SWD,0.1128907077
Somatosensory,40,40.2,1883,Still,0.5943484911
Somatosensory,40,40.2,1883,Moving,0.4986540832
Somatosensory,40,40.2,1884,SWD,0.07937627884
Somatosensory,40,40.2,1884,Still,0.2353460468
Somatosensory,40,40.2,1884,Moving,0.06738568692
Somatosensory,40,40.2,1885,SWD,11.21145841
Somatosensory,40,40.2,1885,Still,20.961124
Somatosensory,40,40.2,1885,Moving,66.90050997
Somatosensory,40,40.2,1886,SWD,7.332604248
Somatosensory,40,40.2,1886,Still,10.64767659
Somatosensory,40,40.2,1886,Moving,11.95422086
Somatosensory,40,40.2,1887,SWD,15.9599238
Somatosensory,40,40.2,1887,Still,26.05769905
Somatosensory,40,40.2,1887,Moving,35.51225701
Somatosensory,40,40.2,1888,SWD,9.717420447
Somatosensory,40,40.2,1888,Still,13.74895385
Somatosensory,40,40.2,1888,Moving,9.460950444
Somatosensory,40,40.2,1889,SWD,10.17427503
Somatosensory,40,40.2,1889,Still,19.93177372
Somatosensory,40,40.2,1889,Moving,29.24538812
Somatosensory,40,40.2,1890,SWD,19.02208424
Somatosensory,40,40.2,1890,Still,21.13684625
Somatosensory,40,40.2,1890,Moving,40.08100658
Somatosensory,40,40.2,1891,SWD,5.635715798
Somatosensory,40,40.2,1891,Still,8.779604222
Somatosensory,40,40.2,1891,Moving,8.072805293
Somatosensory,40,40.2,1892,SWD,0.09701545192
Somatosensory,40,40.2,1892,Still,0.2958096164
Somatosensory,40,40.2,1892,Moving,0.4312683963
Somatosensory,40,40.2,1893,SWD,0.9101813307
Somatosensory,40,40.2,1893,Still,2.875378642
Somatosensory,40,40.2,1893,Moving,2.803244576
Somatosensory,40,40.2,1894,SWD,1.019544204
Somatosensory,40,40.2,1894,Still,2.628695676
Somatosensory,40,40.2,1894,Moving,1.630733623
Somatosensory,40,40.2,1895,SWD,2.028504904
Somatosensory,40,40.2,1895,Still,2.598673834
Somatosensory,40,40.2,1895,Moving,2.048524882
Somatosensory,40,40.2,1896,SWD,1.69688845
Somatosensory,40,40.2,1896,Still,2.870130068
Somatosensory,40,40.2,1896,Moving,3.50405572
Somatosensory,40,40.2,1897,SWD,1.516968884
Somatosensory,40,40.2,1897,Still,0.8055510987
Somatosensory,40,40.2,1897,Moving,13.00543758
Caudoputamen,40,40.2,1898,SWD,3.136244973
Caudoputamen,40,40.2,1898,Still,6.635666817
Caudoputamen,40,40.2,1898,Moving,4.07009549
Caudoputamen,40,40.2,1899,SWD,1.658082269
Caudoputamen,40,40.2,1899,Still,0.3220524851
Caudoputamen,40,40.2,1899,Moving,0.7412425561
Caudoputamen,40,40.2,1900,SWD,0.476257673
Caudoputamen,40,40.2,1900,Still,3.565251175
Caudoputamen,40,40.2,1900,Moving,14.24533422
Frontal,41,41.1,1901,SWD,3.675758279
Frontal,41,41.1,1901,Still,4.253447247
Frontal,41,41.1,1901,Moving,5.91333958
Frontal,41,41.1,1902,SWD,9.207133209
Frontal,41,41.1,1902,Still,5.534839936
Frontal,41,41.1,1902,Moving,8.769005122
Frontal,41,41.1,1903,SWD,1.56908761
Frontal,41,41.1,1903,Still,1.343268365
Frontal,41,41.1,1903,Moving,1.138593335
Frontal,41,41.1,1904,SWD,4.199697098
Frontal,41,41.1,1904,Still,6.650421987
Frontal,41,41.1,1904,Moving,6.868288829
Frontal,41,41.1,1905,SWD,4.697711861
Frontal,41,41.1,1905,Still,5.567597647
Frontal,41,41.1,1905,Moving,3.400476332
Frontal,41,41.1,1906,SWD,8.452606732
Frontal,41,41.1,1906,Still,6.666194219
Frontal,41,41.1,1906,Moving,6.911139116
Frontal,41,41.1,1907,SWD,1.861074347
Frontal,41,41.1,1907,Still,2.722934187
Frontal,41,41.1,1907,Moving,2.044570828
Frontal,41,41.1,1908,SWD,1.715080979
Frontal,41,41.1,1908,Still,1.408581579
Frontal,41,41.1,1908,Moving,5.209370582
Frontal,41,41.1,1909,SWD,6.213586934
Frontal,41,41.1,1909,Still,7.679256767
Frontal,41,41.1,1909,Moving,9.834140823
Frontal,41,41.1,1910,SWD,1.324855712
Frontal,41,41.1,1910,Still,2.155538277
Frontal,41,41.1,1910,Moving,0.348923764
Frontal,41,41.1,1911,SWD,1.423094241
Frontal,41,41.1,1911,Still,2.100942092
Frontal,41,41.1,1911,Moving,0.5019605026
Frontal,41,41.1,1912,SWD,8.136060362
Frontal,41,41.1,1912,Still,2.564807458
Frontal,41,41.1,1912,Moving,1.661978981
Frontal,41,41.1,1913,SWD,7.961414089
Frontal,41,41.1,1913,Still,9.389330614
Frontal,41,41.1,1913,Moving,11.50836274
Frontal,41,41.1,1914,SWD,1.653681898
Frontal,41,41.1,1914,Still,0.843409958
Frontal,41,41.1,1914,Moving,0.3213771511
Frontal,41,41.1,1915,SWD,5.183446808
Frontal,41,41.1,1915,Still,2.571682533
Frontal,41,41.1,1915,Moving,3.063795507
Frontal,41,41.1,1916,SWD,3.692131367
Frontal,41,41.1,1916,Still,3.94973069
Frontal,41,41.1,1916,Moving,6.329599509
Frontal,41,41.1,1917,SWD,1.01786031
Frontal,41,41.1,1917,Still,1.52626669
Frontal,41,41.1,1917,Moving,6.329599509
Frontal,41,41.1,1918,SWD,4.206519218
Frontal,41,41.1,1918,Still,2.937274766
Frontal,41,41.1,1918,Moving,8.692486753
Frontal,41,41.1,1919,SWD,0.5635071155
Frontal,41,41.1,1919,Still,3.131192328
Frontal,41,41.1,1919,Moving,5.720513289
Frontal,41,41.1,1920,SWD,1.802404115
Frontal,41,41.1,1920,Still,3.892910216
Frontal,41,41.1,1920,Moving,12.54595183
Frontal,41,41.1,1921,SWD,1.518603921
Frontal,41,41.1,1921,Still,2.091033895
Frontal,41,41.1,1921,Moving,1.567096203
Frontal,41,41.1,1922,SWD,3.888608424
Frontal,41,41.1,1922,Still,5.335462755
Frontal,41,41.1,1922,Moving,8.009942899
Frontal,41,41.1,1923,SWD,21.86625916
Frontal,41,41.1,1923,Still,20.9540159
Frontal,41,41.1,1923,Moving,23.56765775
Frontal,41,41.1,1924,SWD,0.3438348501
Frontal,41,41.1,1924,Still,0.6056132401
Frontal,41,41.1,1924,Moving,0.6029647501
Frontal,41,41.1,1925,SWD,1.739640611
Frontal,41,41.1,1925,Still,1.460549059
Frontal,41,41.1,1925,Moving,0.7835481017
Frontal,41,41.1,1926,SWD,4.441200147
Frontal,41,41.1,1926,Still,2.75973606
Frontal,41,41.1,1926,Moving,3.115827998
Frontal,41,41.1,1927,SWD,0.03820387224
Frontal,41,41.1,1927,Still,0.1785497466
Frontal,41,41.1,1927,Moving,0.01224293909
Frontal,41,41.1,1928,SWD,1.006944918
Frontal,41,41.1,1928,Still,2.218424994
Frontal,41,41.1,1928,Moving,0.2264943731
Frontal,41,41.1,1929,SWD,0.1173404647
Frontal,41,41.1,1929,Still,0.2155538277
Frontal,41,41.1,1929,Moving,0.003060734772
Frontal,41,41.1,1930,SWD,13.4463986
Frontal,41,41.1,1930,Still,3.613054215
Frontal,41,41.1,1930,Moving,1.065135701
Frontal,41,41.1,1931,SWD,5.064741919
Frontal,41,41.1,1931,Still,6.291098205
Frontal,41,41.1,1931,Moving,6.384692735
Frontal,41,41.1,1932,SWD,0.4257002906
Frontal,41,41.1,1932,Still,1.4190964
Frontal,41,41.1,1932,Moving,2.010902745
Frontal,41,41.1,1933,SWD,3.154548307
Frontal,41,41.1,1933,Still,4.579204486
Frontal,41,41.1,1933,Moving,1.802772781
Frontal,41,41.1,1934,SWD,0.2032991773
Frontal,41,41.1,1934,Still,0.3138269611
Frontal,41,41.1,1934,Moving,0.107125717
Frontal,41,41.1,1935,SWD,2.63470276
Frontal,41,41.1,1935,Still,4.977756638
Frontal,41,41.1,1935,Moving,6.191866444
Frontal,41,41.1,1936,SWD,5.422221009
Frontal,41,41.1,1936,Still,3.126945958
Frontal,41,41.1,1936,Moving,0.5295071156
Frontal,41,41.1,1937,SWD,11.0027152
Frontal,41,41.1,1937,Still,6.405750194
Frontal,41,41.1,1937,Moving,6.92032132
Frontal,41,41.1,1938,SWD,1.560901066
Frontal,41,41.1,1938,Still,4.274476889
Frontal,41,41.1,1938,Moving,10.81051522
Frontal,41,41.1,1939,SWD,0.5184811232
Frontal,41,41.1,1939,Still,0.209689793
Frontal,41,41.1,1939,Moving,0.3978955204
Frontal,41,41.1,1940,SWD,11.7695215
Frontal,41,41.1,1940,Still,9.041734901
Frontal,41,41.1,1940,Moving,19.76622516
Frontal,41,41.1,1941,SWD,0.2496895935
Frontal,41,41.1,1941,Still,0.3370808919
Frontal,41,41.1,1941,Moving,0.1867048211
Frontal,41,41.1,1942,SWD,2.114857213
Frontal,41,41.1,1942,Still,0.6126905233
